fixation_id,frame_idx,saved_filename
94,1465,fix94_frame1465.png
95,1519,fix95_frame1519.png
96,1537,fix96_frame1537.png
97,1582,fix97_frame1582.png
98,1589,fix98_frame1589.png
99,1595,fix99_frame1595.png
100,1601,fix100_frame1601.png
101,1613,fix101_frame1613.png
102,1617,fix102_frame1617.png
103,1623,fix103_frame1623.png
104,1627,fix104_frame1627.png
105,1633,fix105_frame1633.png
106,1638,fix106_frame1638.png
107,1642,fix107_frame1642.png
108,1648,fix108_frame1648.png
109,1653,fix109_frame1653.png
110,1657,fix110_frame1657.png
111,1661,fix111_frame1661.png
112,1733,fix112_frame1733.png
113,1740,fix113_frame1740.png
114,1761,fix114_frame1761.png
115,1779,fix115_frame1779.png
116,1783,fix116_frame1783.png
117,1790,fix117_frame1790.png
118,1798,fix118_frame1798.png
119,1830,fix119_frame1830.png
120,1890,fix120_frame1890.png
121,1909,fix121_frame1909.png
122,1917,fix122_frame1917.png
123,1926,fix123_frame1926.png
124,1934,fix124_frame1934.png
125,1963,fix125_frame1963.png
126,1969,fix126_frame1969.png
127,1980,fix127_frame1980.png
128,1985,fix128_frame1985.png
129,1993,fix129_frame1993.png
130,1997,fix130_frame1997.png
131,2008,fix131_frame2008.png
132,2027,fix132_frame2027.png
133,2061,fix133_frame2061.png
134,2082,fix134_frame2082.png
135,2087,fix135_frame2087.png
136,2134,fix136_frame2134.png
137,2151,fix137_frame2151.png
138,2188,fix138_frame2188.png
139,2194,fix139_frame2194.png
140,2200,fix140_frame2200.png
141,2205,fix141_frame2205.png
142,2220,fix142_frame2220.png
143,2225,fix143_frame2225.png
144,2234,fix144_frame2234.png
145,2245,fix145_frame2245.png
146,2253,fix146_frame2253.png
147,2260,fix147_frame2260.png
148,2266,fix148_frame2266.png
149,2280,fix149_frame2280.png
150,2302,fix150_frame2302.png
151,2335,fix151_frame2335.png
152,2344,fix152_frame2344.png
153,2349,fix153_frame2349.png
154,2359,fix154_frame2359.png
155,2369,fix155_frame2369.png
156,2423,fix156_frame2423.png
157,2429,fix157_frame2429.png
158,2437,fix158_frame2437.png
159,2454,fix159_frame2454.png
160,2477,fix160_frame2477.png
161,2499,fix161_frame2499.png
162,2504,fix162_frame2504.png
163,2512,fix163_frame2512.png
164,2518,fix164_frame2518.png
165,2533,fix165_frame2533.png
166,2538,fix166_frame2538.png
167,2548,fix167_frame2548.png
168,2561,fix168_frame2561.png
169,2573,fix169_frame2573.png
170,2583,fix170_frame2583.png
171,2591,fix171_frame2591.png
172,2596,fix172_frame2596.png
173,2604,fix173_frame2604.png
174,2613,fix174_frame2613.png
175,2617,fix175_frame2617.png
176,2628,fix176_frame2628.png
177,2658,fix177_frame2658.png
178,2672,fix178_frame2672.png
179,2684,fix179_frame2684.png
180,2700,fix180_frame2700.png
181,2705,fix181_frame2705.png
182,2709,fix182_frame2709.png
183,2774,fix183_frame2774.png
184,2779,fix184_frame2779.png
185,2800,fix185_frame2800.png
186,2806,fix186_frame2806.png
187,2822,fix187_frame2822.png
188,2836,fix188_frame2836.png
189,2842,fix189_frame2842.png
190,2883,fix190_frame2883.png
191,2891,fix191_frame2891.png
192,2911,fix192_frame2911.png
193,2917,fix193_frame2917.png
194,2922,fix194_frame2922.png
195,2928,fix195_frame2928.png
196,2936,fix196_frame2936.png
197,2940,fix197_frame2940.png
198,2955,fix198_frame2955.png
199,2969,fix199_frame2969.png
200,2974,fix200_frame2974.png
201,2989,fix201_frame2989.png
202,3008,fix202_frame3008.png
203,3036,fix203_frame3036.png
204,3055,fix204_frame3055.png
205,3060,fix205_frame3060.png
206,3067,fix206_frame3067.png
207,3084,fix207_frame3084.png
208,3090,fix208_frame3090.png
209,3101,fix209_frame3101.png
210,3113,fix210_frame3113.png
211,3127,fix211_frame3127.png
212,3142,fix212_frame3142.png
213,3159,fix213_frame3159.png
214,3164,fix214_frame3164.png
215,3168,fix215_frame3168.png
216,3183,fix216_frame3183.png
217,3190,fix217_frame3190.png
218,3206,fix218_frame3206.png
219,3225,fix219_frame3225.png
220,3258,fix220_frame3258.png
221,3284,fix221_frame3284.png
222,3299,fix222_frame3299.png
223,3320,fix223_frame3320.png
224,3329,fix224_frame3329.png
225,3334,fix225_frame3334.png
226,3346,fix226_frame3346.png
227,3351,fix227_frame3351.png
228,3379,fix228_frame3379.png
229,3384,fix229_frame3384.png
230,3389,fix230_frame3389.png
231,3395,fix231_frame3395.png
232,3399,fix232_frame3399.png
233,3405,fix233_frame3405.png
234,3409,fix234_frame3409.png
235,3415,fix235_frame3415.png
236,3423,fix236_frame3423.png
237,3428,fix237_frame3428.png
238,3434,fix238_frame3434.png
239,3447,fix239_frame3447.png
240,3475,fix240_frame3475.png
241,3485,fix241_frame3485.png
242,3503,fix242_frame3503.png
243,3512,fix243_frame3512.png
244,3524,fix244_frame3524.png
245,3531,fix245_frame3531.png
246,3536,fix246_frame3536.png
247,3544,fix247_frame3544.png
248,3555,fix248_frame3555.png
249,3596,fix249_frame3596.png
250,3603,fix250_frame3603.png
251,3611,fix251_frame3611.png
252,3658,fix252_frame3658.png
253,3673,fix253_frame3673.png
254,3684,fix254_frame3684.png
255,3722,fix255_frame3722.png
256,3741,fix256_frame3741.png
257,3749,fix257_frame3749.png
258,3756,fix258_frame3756.png
259,3762,fix259_frame3762.png
260,3780,fix260_frame3780.png
261,3792,fix261_frame3792.png
262,3817,fix262_frame3817.png
263,3824,fix263_frame3824.png
264,3832,fix264_frame3832.png
265,3839,fix265_frame3839.png
266,3843,fix266_frame3843.png
267,3852,fix267_frame3852.png
268,3864,fix268_frame3864.png
269,3873,fix269_frame3873.png
270,3916,fix270_frame3916.png
271,3933,fix271_frame3933.png
272,3936,fix272_frame3936.png
273,3940,fix273_frame3940.png
274,3955,fix274_frame3955.png
275,3963,fix275_frame3963.png
276,3985,fix276_frame3985.png
277,3994,fix277_frame3994.png
278,4009,fix278_frame4009.png
279,4015,fix279_frame4015.png
280,4032,fix280_frame4032.png
281,4043,fix281_frame4043.png
282,4048,fix282_frame4048.png
283,4055,fix283_frame4055.png
284,4062,fix284_frame4062.png
285,4067,fix285_frame4067.png
286,4077,fix286_frame4077.png
287,4115,fix287_frame4115.png
288,4139,fix288_frame4139.png
289,4148,fix289_frame4148.png
290,4175,fix290_frame4175.png
291,4195,fix291_frame4195.png
292,4255,fix292_frame4255.png
293,4289,fix293_frame4289.png
294,4293,fix294_frame4293.png
295,4301,fix295_frame4301.png
296,4308,fix296_frame4308.png
297,4315,fix297_frame4315.png
298,4319,fix298_frame4319.png
299,4336,fix299_frame4336.png
300,4341,fix300_frame4341.png
301,4353,fix301_frame4353.png
302,4367,fix302_frame4367.png
303,4378,fix303_frame4378.png
304,4389,fix304_frame4389.png
305,4400,fix305_frame4400.png
306,4410,fix306_frame4410.png
